Year,Detail Record Count,Date Received from AKR,Date Loaded to Repository,Processor Federal Permit,Processor Name,Processor Vessel,Processor Plant/Operation,Vessel Federal Permit,Vessel Name,Vessel Length,Species Group,Species Group Name,Gear,FMP Area,Regulatory Area,FMP Subarea,NMFS Area,Retained/Discarded,# Distinct Processors,# Distinct Vessels,Conf Flag,Catch (mt),Reporting Area Code
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3442,"""American Seafoods Company LLC""",OCEAN ROVER,FCP,3442,OCEAN ROVER,256,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,517,Retained,1,1,1,0.608,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3442,"""American Seafoods Company LLC""",OCEAN ROVER,FCP,3442,OCEAN ROVER,256,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,521,Retained,1,1,1,15.677,521
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,213,LONESTAR,86,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.009,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,213,LONESTAR,86,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.003,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,236,ROYAL ATLANTIC,124,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.061,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,236,ROYAL ATLANTIC,124,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.001,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,249,HALF MOON BAY,122,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,1.263,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,249,HALF MOON BAY,122,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.001,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,251,SUNSET BAY,122,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.869,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,251,SUNSET BAY,122,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.006,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,410,EXCALIBUR II,92,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.105,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,410,EXCALIBUR II,92,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.006,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,434,AMERICAN EAGLE,120,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.501,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,434,AMERICAN EAGLE,120,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.018,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,434,AMERICAN EAGLE,120,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,519,Discarded,1,1,1,0.001,519
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,1094,NORDIC FURY,110,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.146,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,1094,NORDIC FURY,110,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.03,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,1109,KODIAK,111,YSOL,Yellowfin Sole,POT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.006,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,1114,DETERMINED,111,YSOL,Yellowfin Sole,POT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.003,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,1164,PATRICIA L,117,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.063,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,1868,GOLD RUSH,99,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.337,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,1868,GOLD RUSH,99,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.003,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,1913,ANITA J,130,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.232,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,2657,COMMODORE,133,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.227,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,2657,COMMODORE,133,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.005,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,3679,MISS BERDIE,87,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.658,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,3679,MISS BERDIE,87,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.001,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,4543,AMERICAN BEAUTY,108,YSOL,Yellowfin Sole,POT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.01,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,4627,GUARDIAN,99,YSOL,Yellowfin Sole,POT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.011,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,5382,CAPE CAUTION,108,YSOL,Yellowfin Sole,POT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.008,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,6097,ALASKA DAWN,90,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.01,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,6191,NORDIC MARINER,120,YSOL,Yellowfin Sole,POT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.016,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3531,"""Icicle Seafoods Inc""",BERING STAR,FLD,6191,NORDIC MARINER,120,YSOL,Yellowfin Sole,POT,BSAI,Bering Sea,BS,516,Discarded,1,1,1,0.002,516
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3671,"""Trident Seafoods Corporation""",KODIAK ENTERPRISE,FCP,3671,KODIAK ENTERPRISE,275,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,509,Discarded,1,1,1,0.469,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3671,"""Trident Seafoods Corporation""",KODIAK ENTERPRISE,FCP,3671,KODIAK ENTERPRISE,275,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,513,Discarded,1,1,1,3.335,513
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3671,"""Trident Seafoods Corporation""",KODIAK ENTERPRISE,FCP,3671,KODIAK ENTERPRISE,275,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,517,Discarded,1,1,1,1.27,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3671,"""Trident Seafoods Corporation""",KODIAK ENTERPRISE,FCP,3671,KODIAK ENTERPRISE,275,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,521,Discarded,1,1,1,0.357,521
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3671,"""Trident Seafoods Corporation""",KODIAK ENTERPRISE,FCP,3671,KODIAK ENTERPRISE,275,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,524,Discarded,1,1,1,0.011,524
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3672,"""Mariner Limited Partnership""",FRONTIER MARINER,FCP,3672,FRONTIER MARINER,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,509,Discarded,1,1,1,81.709,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3672,"""Mariner Limited Partnership""",FRONTIER MARINER,FCP,3672,FRONTIER MARINER,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,513,Discarded,1,1,1,22.367,513
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3672,"""Mariner Limited Partnership""",FRONTIER MARINER,FCP,3672,FRONTIER MARINER,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,514,Discarded,1,1,1,2.698,514
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3672,"""Mariner Limited Partnership""",FRONTIER MARINER,FCP,3672,FRONTIER MARINER,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,516,Discarded,1,1,1,9.113,516
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3672,"""Mariner Limited Partnership""",FRONTIER MARINER,FCP,3672,FRONTIER MARINER,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,517,Discarded,1,1,1,2.687,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3673,"""Spirit Limited Partnership""",FRONTIER SPIRIT,FCP,3673,FRONTIER SPIRIT,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,509,Discarded,1,1,1,14.781,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3673,"""Spirit Limited Partnership""",FRONTIER SPIRIT,FCP,3673,FRONTIER SPIRIT,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,513,Discarded,1,1,1,11.368,513
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3673,"""Spirit Limited Partnership""",FRONTIER SPIRIT,FCP,3673,FRONTIER SPIRIT,135,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.97,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3681,"""American Seafoods Company LLC""",AMERICAN DYNASTY,FLD,3681,AMERICAN DYNASTY,272,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Retained,1,1,1,1151.944,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3681,"""American Seafoods Company LLC""",AMERICAN DYNASTY,FLD,3681,AMERICAN DYNASTY,272,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.174,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3681,"""American Seafoods Company LLC""",AMERICAN DYNASTY,FLD,3681,AMERICAN DYNASTY,272,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Retained,1,1,1,159.328,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3681,"""American Seafoods Company LLC""",AMERICAN DYNASTY,FLD,3681,AMERICAN DYNASTY,272,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,509,Retained,1,1,1,6.393,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3681,"""American Seafoods Company LLC""",AMERICAN DYNASTY,FLD,3681,AMERICAN DYNASTY,272,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,513,Retained,1,1,1,0.143,513
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3681,"""American Seafoods Company LLC""",AMERICAN DYNASTY,FLD,3681,AMERICAN DYNASTY,272,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,517,Retained,1,1,1,0.607,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3692,"""Pacific Longline Company LLC""",NORTH CAPE,FCP,3692,NORTH CAPE,123,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,509,Discarded,1,1,1,11.234,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3692,"""Pacific Longline Company LLC""",NORTH CAPE,FCP,3692,NORTH CAPE,123,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,512,Discarded,1,1,1,1.568,512
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3692,"""Pacific Longline Company LLC""",NORTH CAPE,FCP,3692,NORTH CAPE,123,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,513,Discarded,1,1,1,3.534,513
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3692,"""Pacific Longline Company LLC""",NORTH CAPE,FCP,3692,NORTH CAPE,123,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,513,Retained,1,1,1,0.237,513
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3692,"""Pacific Longline Company LLC""",NORTH CAPE,FCP,3692,NORTH CAPE,123,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,516,Discarded,1,1,1,6.489,516
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3692,"""Pacific Longline Company LLC""",NORTH CAPE,FCP,3692,NORTH CAPE,123,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.083,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3692,"""Pacific Longline Company LLC""",NORTH CAPE,FCP,3692,NORTH CAPE,123,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,521,Discarded,1,1,1,0.023,521
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3694,"""Arica Fishing Company""",ARICA,FCP,3694,ARICA,186,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,112.07,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3694,"""Arica Fishing Company""",ARICA,FCP,3694,ARICA,186,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Retained,1,1,1,3885.962,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3694,"""Arica Fishing Company""",ARICA,FCP,3694,ARICA,186,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,513,Discarded,1,1,1,14.236,513
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3694,"""Arica Fishing Company""",ARICA,FCP,3694,ARICA,186,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,513,Retained,1,1,1,2276.842,513
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3694,"""Arica Fishing Company""",ARICA,FCP,3694,ARICA,186,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,514,Discarded,1,1,1,25.965,514
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3694,"""Arica Fishing Company""",ARICA,FCP,3694,ARICA,186,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,514,Retained,1,1,1,498.185,514
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3694,"""Arica Fishing Company""",ARICA,FCP,3694,ARICA,186,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,516,Retained,1,1,1,0.145,516
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3694,"""Arica Fishing Company""",ARICA,FCP,3694,ARICA,186,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,13.424,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3694,"""Arica Fishing Company""",ARICA,FCP,3694,ARICA,186,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Retained,1,1,1,479.112,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3694,"""Arica Fishing Company""",ARICA,FCP,3694,ARICA,186,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,521,Discarded,1,1,1,42.192,521
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3694,"""Arica Fishing Company""",ARICA,FCP,3694,ARICA,186,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,521,Retained,1,1,1,700.909,521
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3694,"""Arica Fishing Company""",ARICA,FCP,3694,ARICA,186,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,524,Retained,1,1,1,0.013,524
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3703,"""Phoenix Processor Ltd""",OCEAN PHOENIX,FCP,421,PACIFIC FURY,110,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,509,Retained,1,1,1,0.022,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3703,"""Phoenix Processor Ltd""",OCEAN PHOENIX,FCP,421,PACIFIC FURY,110,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,521,Retained,1,1,1,0.011,521
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3703,"""Phoenix Processor Ltd""",OCEAN PHOENIX,FCP,517,VESTERAALEN,124,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,509,Retained,1,1,1,0.074,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3703,"""Phoenix Processor Ltd""",OCEAN PHOENIX,FCP,524,MAR GUN,113,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,509,Retained,1,1,1,0.015,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3703,"""Phoenix Processor Ltd""",OCEAN PHOENIX,FCP,1094,NORDIC FURY,110,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,509,Retained,1,1,1,0.052,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3703,"""Phoenix Processor Ltd""",OCEAN PHOENIX,FCP,1229,OCEAN LEADER,120,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,509,Retained,1,1,1,0.112,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3703,"""Phoenix Processor Ltd""",OCEAN PHOENIX,FCP,1667,OCEANIC,122,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,509,Retained,1,1,1,0.01,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3703,"""Phoenix Processor Ltd""",OCEAN PHOENIX,FCP,1667,OCEANIC,122,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,521,Retained,1,1,1,0.003,521
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3794,"""Alaska Ocean Seafood LP""",ALASKA OCEAN,FCP,3794,ALASKA OCEAN,376,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,509,Discarded,1,1,1,4.97,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3794,"""Alaska Ocean Seafood LP""",ALASKA OCEAN,FCP,3794,ALASKA OCEAN,376,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,517,Discarded,1,1,1,0.001,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3794,"""Alaska Ocean Seafood LP""",ALASKA OCEAN,FCP,3794,ALASKA OCEAN,376,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,521,Discarded,1,1,1,0.174,521
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3794,"""Alaska Ocean Seafood LP""",ALASKA OCEAN,FCP,3794,ALASKA OCEAN,376,YSOL,Yellowfin Sole,PTR,BSAI,Bering Sea,BS,524,Discarded,1,1,1,0.002,524
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3816,"""Fishing Company of Alaska Inc""",ALASKA PATRIOT,FCP,3816,ALASKA PATRIOT,177,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,513,Discarded,1,1,1,0.102,513
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3816,"""Fishing Company of Alaska Inc""",ALASKA PATRIOT,FCP,3816,ALASKA PATRIOT,177,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,513,Retained,1,1,1,1.267,513
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3816,"""Fishing Company of Alaska Inc""",ALASKA PATRIOT,FCP,3816,ALASKA PATRIOT,177,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,521,Discarded,1,1,1,0.274,521
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3816,"""Fishing Company of Alaska Inc""",ALASKA PATRIOT,FCP,3816,ALASKA PATRIOT,177,YSOL,Yellowfin Sole,HAL,BSAI,Bering Sea,BS,521,Retained,1,1,1,2.64,521
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3819,"""Fishing Company of Alaska Inc""",ALASKA SPIRIT,FCP,3819,ALASKA SPIRIT,221,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Retained,1,1,1,1127.629,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3819,"""Fishing Company of Alaska Inc""",ALASKA SPIRIT,FCP,3819,ALASKA SPIRIT,221,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,513,Discarded,1,1,1,21.771,513
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3819,"""Fishing Company of Alaska Inc""",ALASKA SPIRIT,FCP,3819,ALASKA SPIRIT,221,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,513,Retained,1,1,1,1089.22,513
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3819,"""Fishing Company of Alaska Inc""",ALASKA SPIRIT,FCP,3819,ALASKA SPIRIT,221,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,514,Retained,1,1,1,319.164,514
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3819,"""Fishing Company of Alaska Inc""",ALASKA SPIRIT,FCP,3819,ALASKA SPIRIT,221,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,13.412,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3819,"""Fishing Company of Alaska Inc""",ALASKA SPIRIT,FCP,3819,ALASKA SPIRIT,221,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Retained,1,1,1,1833.683,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3819,"""Fishing Company of Alaska Inc""",ALASKA SPIRIT,FCP,3819,ALASKA SPIRIT,221,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,521,Retained,1,1,1,286.817,521
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3819,"""Fishing Company of Alaska Inc""",ALASKA SPIRIT,FCP,3819,ALASKA SPIRIT,221,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,524,Retained,1,1,1,202.341,524
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3835,"""M/V Savage Inc""",SEAFISHER,FCP,3835,SEAFISHER,230,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,138.142,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3835,"""M/V Savage Inc""",SEAFISHER,FCP,3835,SEAFISHER,230,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Retained,1,1,1,5150.41,509
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3835,"""M/V Savage Inc""",SEAFISHER,FCP,3835,SEAFISHER,230,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,513,Discarded,1,1,1,28.249,513
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3835,"""M/V Savage Inc""",SEAFISHER,FCP,3835,SEAFISHER,230,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,513,Retained,1,1,1,633.056,513
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3835,"""M/V Savage Inc""",SEAFISHER,FCP,3835,SEAFISHER,230,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,514,Discarded,1,1,1,66.191,514
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3835,"""M/V Savage Inc""",SEAFISHER,FCP,3835,SEAFISHER,230,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,514,Retained,1,1,1,1517.896,514
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3835,"""M/V Savage Inc""",SEAFISHER,FCP,3835,SEAFISHER,230,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Discarded,1,1,1,71.626,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3835,"""M/V Savage Inc""",SEAFISHER,FCP,3835,SEAFISHER,230,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,517,Retained,1,1,1,646.925,517
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3835,"""M/V Savage Inc""",SEAFISHER,FCP,3835,SEAFISHER,230,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,521,Discarded,1,1,1,12.392,521
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3835,"""M/V Savage Inc""",SEAFISHER,FCP,3835,SEAFISHER,230,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,521,Retained,1,1,1,438.602,521
2008,1,2018-01-28 22:25:02,2018-02-02 14:32:23,3870,"""Trident Seafoods Corporation""",ISLAND ENTERPRISE,FCP,3870,ISLAND ENTERPRISE,312,YSOL,Yellowfin Sole,NPT,BSAI,Bering Sea,BS,509,Discarded,1,1,1,23.978,509
